mean,median,min,max,variance
0.019172902494095978,0.019861355423927307,-0.02747456543147564,0.06520256400108337,0.00015930598656383385
-0.04066760863753734,-0.041913822293281555,-0.0823897272348404,0.004704032558947802,0.00015636386106628576
-0.021935782551589,-0.02234695479273796,-0.06648442894220352,0.014528718777000904,0.00012702436247607847
-0.007200648005220046,-0.007864587940275669,-0.05654579773545265,0.030761433765292168,0.0001195522473828726
0.04995671704766574,0.05093958228826523,-0.0031177413184195757,0.08645076304674149,0.00016711050483633172
-0.014788645973539133,-0.01514383777976036,-0.05180636793375015,0.020570071414113045,0.00010625462482571453
-0.026884696605957287,-0.027736395597457886,-0.0703015848994255,0.02167952060699463,0.00017187660203190117
-0.04869092808710411,-0.049526821821928024,-0.08004843443632126,-0.007176227867603302,0.00011754228324105968
-0.021922729811485624,-0.02209053561091423,-0.06825458258390427,0.022270608693361282,0.00014909664195327438
-0.005068577333699295,-0.006063169799745083,-0.04551612213253975,0.04996238276362419,0.00017721885450206132
0.03279246524364862,0.03298315778374672,-0.011281467042863369,0.06653419882059097,0.00014189895985004122
-0.02994809920915577,-0.030472515150904655,-0.07309802621603012,0.003779155435040593,0.00011154349834737893
-0.036302440158557145,-0.037094224244356155,-0.08898215740919113,0.015689009800553322,0.0002304868776891888
-0.016085857632474925,-0.016043759882450104,-0.04961175099015236,0.03250137344002724,0.00010086228751058385
-0.013454579742963688,-0.013954668305814266,-0.05400769039988518,0.05547850579023361,0.0002037290995454032
-0.007241535478865671,-0.005402048118412495,-0.0640031173825264,0.03152157738804817,0.00026834585173856685
0.008261703749364585,0.008007091470062733,-0.03251172974705696,0.05057509243488312,0.0001498969726498137
-0.03859043945142184,-0.038402047008275986,-0.08386282622814178,0.005227807443588972,0.00016623060929921404
0.03420715042448137,0.035441357642412186,-0.016793806105852127,0.06691540032625198,0.00013100403431679723
0.012582921785744475,0.0127256503328681,-0.033940739929676056,0.04689713940024376,0.00010569922149199863
0.05763370780662808,0.058874670416116714,0.00023101954138837755,0.10218062996864319,0.00017635592784880576
-0.014090482284073232,-0.013890071772038937,-0.05312629044055939,0.028218839317560196,0.00013283108939365885
0.02917355893019885,0.02900955080986023,-0.007687176112085581,0.0680953711271286,0.0001438046379501115
-0.04674937354947906,-0.048129502683877945,-0.08197715878486633,0.022913441061973572,0.00022697994663272347
0.0019687625592182483,0.003433172358199954,-0.053652577102184296,0.03655160218477249,0.00020974437826662908
-0.013540864451538057,-0.014191366732120514,-0.057489313185214996,0.03186311200261116,0.00018204544763393356
-0.02400876147012059,-0.023928852751851082,-0.05623357370495796,0.012583265081048012,0.0001282744531878336
0.015574340530355578,0.015584414824843407,-0.030553240329027176,0.052640315145254135,0.00010515717030645886
0.02097991623564667,0.020207565277814865,-0.014532901346683502,0.06356597691774368,0.00012700979394329734
-0.009656781682315568,-0.010227818042039871,-0.04909864068031311,0.04134851694107056,0.0001941052826211961
0.005287174924853843,0.005434167571365833,-0.0358513742685318,0.050493061542510986,0.00019970995065250274
-0.04245301644246501,-0.04293515160679817,-0.07591546326875687,0.00028963826480321586,0.0001371099141663702
0.03013940208731219,0.030407285317778587,-0.016607055440545082,0.06904342770576477,0.0001288810368919218
-0.002559875814579755,-0.0029934667982161045,-0.03644930198788643,0.03487720340490341,0.00015264793757085023
-0.0071277502883967826,-0.00802396610379219,-0.0446162112057209,0.03442573547363281,0.0001269314111644731
0.004628066511844395,0.004417950287461281,-0.0341179333627224,0.04333900660276413,0.00011087482036190374
-0.0025924769019120505,-0.002683813450857997,-0.0392918698489666,0.05733528733253479,0.00012409429712320012
-0.006015787156412444,-0.006151498295366764,-0.04692469537258148,0.050811056047677994,0.00013154697053955654
-0.02665641437375507,-0.02747202478349209,-0.06659868359565735,0.025530312210321426,0.00016314151053857114
-0.0016558797922482426,-0.001967388205230236,-0.038299210369586945,0.036435846239328384,0.00014352883103593825
-0.029794230720493944,-0.029716841876506805,-0.07098513096570969,0.002855386584997177,0.00011539944075679277
-0.002897949111707021,-0.002961322432383895,-0.03975043073296547,0.055040426552295685,0.00016371369171066556
0.0050851616703344,0.005538610741496086,-0.05426281690597534,0.0451991930603981,0.00015377240476326665
-0.0021846163065961264,-0.002961979480460286,-0.04522263631224632,0.041856516152620316,0.00013124926911386471
0.0069351022180508155,0.0066062347032129765,-0.039948608726263046,0.04741867259144783,0.00013845918831627033
-0.01252017908062203,-0.013419311493635178,-0.04458753019571304,0.0336022824048996,0.00012964178491040582
-0.02218885024162455,-0.021520964801311493,-0.06287307292222977,0.020224398002028465,0.0001366528101057576
0.032462776236312496,0.033394210040569305,-0.01576792076230049,0.07170858234167099,0.00018910369110428603
-0.019843049717019313,-0.02035503275692463,-0.05859329551458359,0.023061955347657204,0.00013217236791036082
0.037581876346339416,0.039240386337041855,-0.013973001390695572,0.0849660187959671,0.00020242027367245872
0.03373188794530142,0.03278912231326103,-0.018698953092098236,0.0732172355055809,0.00017431354702499103
-0.015848816802817963,-0.015971286222338676,-0.05524824187159538,0.018578646704554558,0.00011623090549725338
-0.03699530608027271,-0.036821335554122925,-0.07880254834890366,0.0067351218312978745,0.0001315335640009206
0.002440646068064325,0.002404018072411418,-0.04193313792347908,0.04548998177051544,0.00017793659521901067
0.02428406866821115,0.024672796949744225,-0.021053971722722054,0.06947064399719238,0.00015384944988132318
0.026851109294920888,0.026917800307273865,-0.012302946299314499,0.0656326413154602,0.00011723655599906982
0.022436417250779186,0.02298142947256565,-0.027305277064442635,0.06581204384565353,0.00016536736364886092
0.018784409027939545,0.018973466008901596,-0.027173789218068123,0.05709066241979599,0.00011444457198355971
0.0030709208060836204,0.0033369085285812616,-0.03991641849279404,0.05492253601551056,0.00013693664214676766
0.04346291089942679,0.0438566617667675,0.01010188553482294,0.07018256932497025,7.42340035438307e-05
-0.016577463309304222,-0.018163111060857773,-0.05643242597579956,0.047405630350112915,0.0002158653679804248
0.0007276176309976563,0.0002327655238332227,-0.04165884852409363,0.042428188025951385,0.00016193716864531315
0.03216393417401559,0.032144058495759964,-0.006866084411740303,0.07379277050495148,0.00013928332463817415
0.03466083520291431,0.034615401178598404,-0.010708456858992577,0.06228312477469444,0.00010351547759876163
-0.006476815914050349,-0.006090306211262941,-0.047031037509441376,0.023542096838355064,0.0001280566853231856
0.02745687172393082,0.027662301436066628,-0.01628350280225277,0.08040071278810501,0.0001355170436434464
-0.012733762522038205,-0.012899124994874,-0.05507837235927582,0.026935948058962822,0.000155220875082254
-0.027786540353779855,-0.02758096717298031,-0.06897221505641937,0.006566023454070091,0.00012902584105367774
0.0226677212464092,0.022335469722747803,-0.02192874625325203,0.05819348618388176,0.00012593193640794635
0.01831444597257928,0.019462088122963905,-0.04559203237295151,0.06653691828250885,0.0002142570827451709
-0.02111372318789654,-0.021144984290003777,-0.057816535234451294,0.03543425723910332,0.00018616519977166838
0.011057932101078563,0.01099469605833292,-0.029322875663638115,0.05234501138329506,0.00015035781401502807
-0.021758039807285967,-0.02185896970331669,-0.05905648320913315,0.017419572919607162,0.00012931956217744246
0.019949042236210517,0.02053573541343212,-0.01118444837629795,0.06055377051234245,0.0001091334115036699
0.014910383062886239,0.013889316469430923,-0.02278020791709423,0.05948710814118385,0.00014095690064275867
-0.01691305004424703,-0.017025860026478767,-0.05978753790259361,0.02244441770017147,0.00011320942551148676
-0.008948431155078197,-0.009498977102339268,-0.057724568992853165,0.05297718569636345,0.0004008194254300029
0.01793457709300583,0.01867407187819481,-0.04374152421951294,0.05364057794213295,0.00013863186380152785
-0.0016475584236468421,-0.0014711481053382158,-0.040076449513435364,0.033527690917253494,0.00012557140224840006
-0.0183829778496181,-0.01755490154027939,-0.05161659047007561,0.012018541805446148,0.00010506400652769677
-0.017697286946788154,-0.01902749016880989,-0.06153323873877525,0.04291485249996185,0.0002457861898364566
-0.004143867614684496,-0.003966095857322216,-0.04704725742340088,0.038706615567207336,0.00012797789426831214
-0.01683429063130461,-0.016088217496871948,-0.06482461839914322,0.029512377455830574,0.00024469639429755145
0.02604687825101246,0.026397746056318283,-0.026015672832727432,0.06857208907604218,0.0001478523447817727
-0.003902360782753192,-0.0038948841392993927,-0.054341819137334824,0.040416281670331955,0.00015743553781464773
-0.009470900284296462,-0.01018479187041521,-0.048389241099357605,0.04463852569460869,0.00015456546162504007
-0.02344167867914075,-0.02376331388950348,-0.061050329357385635,0.028633831068873405,0.00014402546175922837
-0.019669502602455622,-0.019832108169794083,-0.05775020644068718,0.03416750207543373,0.0001276743537526599
-0.0020765546850561806,-0.002323804423213005,-0.040861111134290695,0.06080777570605278,0.00018099985029557285
-0.00998217575125409,-0.010186979547142982,-0.0458267480134964,0.024420075118541718,0.00010293879311008349
0.02059292461777295,0.02148093469440937,-0.041664402931928635,0.05783011391758919,0.00021333364766436914
-0.0012607347214093352,-0.0016698926920071244,-0.05008695274591446,0.046049006283283234,0.00017466859472096966
-0.006503405816196391,-0.007995180785655975,-0.0491381511092186,0.044385213404893875,0.00022075196704014207
-0.0015062908181186004,-0.001960939262062311,-0.05406288057565689,0.05078531429171562,0.00015702502340835632
0.00809646070630629,0.007908164523541927,-0.03282454237341881,0.05687406286597252,0.0001883404712688487
0.05986072220373899,0.060608163475990295,0.012900303117930889,0.09967392683029175,0.00010597883782645738
-0.02997102443419135,-0.02885536663234234,-0.0791831910610199,0.00751683721318841,0.00016183967327129299
0.00907469978919562,0.01013906579464674,-0.045586880296468735,0.0411783866584301,0.00015239346056727628
0.006890874339605034,0.006712995003908873,-0.03496139869093895,0.04404225945472717,0.0001374121887939711
0.017054548457796047,0.017392603680491447,-0.021749170497059822,0.05319138988852501,0.00013963438376587693
-0.014694522913543551,-0.015395100228488445,-0.04929983988404274,0.03826221823692322,0.00014385789236795972
0.008256652224672848,0.007905220612883568,-0.030056381598114967,0.05123942345380783,0.00011421704528353466
0.00736761486343471,0.006506507750600576,-0.03579023480415344,0.04788399115204811,0.0001420099399891987
0.0028368283724871618,0.0020993163343518972,-0.037502046674489975,0.06392579525709152,0.00016450168097657396
0.03726380158751272,0.037772148847579956,-0.012391941621899605,0.07531247287988663,0.0001442980280236593
-0.0028351788978461627,-0.003909111488610506,-0.03408695012331009,0.04068746790289879,0.00013958105633420553
0.04246074901823886,0.04239869862794876,0.004523801617324352,0.08036210387945175,0.00018034144928587333
-0.03473022891599794,-0.03510183468461037,-0.0831998959183693,0.006942094769328833,0.00015377647929843907
0.007879547384773105,0.007972139865159988,-0.03152872994542122,0.04378626495599747,0.00013495751887934184
-0.0005986548071510924,-0.0014806970721110702,-0.034652382135391235,0.051516491919755936,0.0001311540074058592
0.01722573800378177,0.016756119206547737,-0.018807582557201385,0.05845048278570175,0.000150515578924979
0.08238515430875122,0.0820493996143341,0.054991815239191055,0.11970476806163788,6.37821414308923e-05
-0.02763725032250295,-0.028378836810588837,-0.06545709818601608,0.02626759186387062,0.0001695742194890994
0.03259919129683476,0.03306007757782936,-0.014535985887050629,0.07066215574741364,0.00018556328032938988
5.4301946620398666e-05,-9.212563600158319e-05,-0.04295111447572708,0.038618333637714386,0.00016532187398815766
0.007078026603079479,0.007356693036854267,-0.05032086372375488,0.052755776792764664,0.0002485656677414072
-0.04088734582904726,-0.04057130590081215,-0.08550412952899933,0.0035835716407746077,0.00014092441969780424
0.007570718092527158,0.006462638732045889,-0.03297419473528862,0.05986513942480087,0.00019466679575815717
-0.015976971619603774,-0.016398373991250992,-0.052025631070137024,0.02811775915324688,0.0001349001052622312
-0.011121842960060349,-0.012147899717092514,-0.06965498626232147,0.03765653073787689,0.000165894715064846
-0.004931515768835652,-0.004234691150486469,-0.04787057265639305,0.03405606374144554,0.0001334928301166022
0.03649052113253856,0.03681706264615059,-0.001148257520981133,0.07669540494680405,0.00013477595273718999
0.0016715884317400195,0.0009482263121753931,-0.03691817820072174,0.03428911417722702,0.0001412055304000854
4.806114289476682e-05,0.0007089327555149794,-0.06611711531877518,0.03489980101585388,0.00015873547961926045
0.01302978209603009,0.013182219117879868,-0.03059140034019947,0.04208556190133095,0.00010445706845898165
-0.01986890502215738,-0.021110711619257927,-0.054909754544496536,0.02249608375132084,0.0001366314748969481
0.01651226081663708,0.01706991344690323,-0.035884272307157516,0.05343650281429291,0.00013931383121319716
0.01101719629768104,0.011028142645955086,-0.024662135168910027,0.05631484091281891,0.00012729796543635796
0.010969428678895382,0.011455929838120937,-0.025284459814429283,0.054434966295957565,0.0001240059087396383
0.04810163155430928,0.04865119233727455,0.004371317103505135,0.08803221583366394,0.00014590985827994988
-0.02660709886148129,-0.026883121579885483,-0.06251566857099533,0.009468073956668377,0.00010654252248865653
0.02386604838266794,0.022781265899538994,-0.02141694724559784,0.07185810059309006,0.00014462000798424814
-0.04295297242095694,-0.04289247840642929,-0.08380554616451263,-0.0020313640125095844,0.00018342975829905032
0.017274793401624265,0.01706787198781967,-0.02126801200211048,0.0547218844294548,0.00011047452153492413
-0.009680819715991901,-0.01001730840653181,-0.04588816687464714,0.03368706628680229,0.00014920517231649838
-0.022297297081301168,-0.024686945602297783,-0.07895740866661072,0.033780958503484726,0.00019142002228739774
-0.015249706995034841,-0.014830220490694046,-0.055888157337903976,0.021850289776921272,0.0001478588879725112
-0.034588607240362765,-0.035463061183691025,-0.06945693492889404,0.012894900515675545,0.0001240579082698416
0.03218385687056434,0.03197422996163368,-0.006402197293937206,0.0800027847290039,0.00017414635206314182
0.005631088365647713,0.005655695218592882,-0.0396103635430336,0.0376928448677063,0.00011133616066998902
-0.04011183615357004,-0.040877796709537506,-0.07168781012296677,0.02477750927209854,0.00015436664670257926
0.018598999298836134,0.01894303970038891,-0.026860399171710014,0.05662712827324867,0.00012636408121625498
0.026658896157114212,0.026534192264080048,-0.012404006905853748,0.06821036338806152,0.00014966642179672782
0.019186445489872538,0.018643073737621307,-0.02298830635845661,0.06484008580446243,0.00014197195727884854
0.013204560299865307,0.011787766590714455,-0.025392936542630196,0.0661623552441597,0.0002323254090408392
0.019895839480181168,0.02067623846232891,-0.03257190063595772,0.059334687888622284,0.00015459664389015531
0.044917205118807035,0.04551900178194046,-0.005602267105132341,0.08076800405979156,0.0001355300467240993
0.020198014389184494,0.020887287333607674,-0.022374631837010384,0.05868443846702576,0.00018851774557840424
-0.014785275537634333,-0.014369132928550243,-0.06481584906578064,0.02082408033311367,0.00012701135892317976
0.014611039046271798,0.015003289096057415,-0.03739011660218239,0.05849165841937065,0.00016377029378295433
0.029170972415275172,0.029308808967471123,-0.013830101117491722,0.07129398733377457,0.00017537060375410874
0.021438841579350536,0.020649492740631104,-0.012152701616287231,0.07472879439592361,0.00014500699853353083
0.011496796902918504,0.010945727117359638,-0.05043178051710129,0.05366779491305351,0.00020064764278020981
0.02027465510600723,0.021362029016017914,-0.0346214659512043,0.05896398425102234,0.00021689092451200088
0.020943077658213953,0.022162167355418205,-0.03982340544462204,0.05268888175487518,0.00014566940796086297
-0.030100769957529337,-0.030436944216489792,-0.07898912578821182,0.0052380645647645,0.00016770261048324725
-0.01784349070465828,-0.01822815090417862,-0.06840655952692032,0.03441839665174484,0.00018418837608779904
-0.024740520427041703,-0.02486238442361355,-0.06344723701477051,0.012825028039515018,9.950383008697557e-05
0.04543462610186543,0.04648593068122864,0.002133329166099429,0.08431913703680038,0.0001294443991446701
0.013476202428353646,0.014046563766896725,-0.042379770427942276,0.04966402053833008,0.00016784665145614647
0.01518727660334207,0.015660494565963745,-0.02991166152060032,0.05080123245716095,0.00012539525142886247
0.03343066898574034,0.0333033949136734,-0.011508161202073097,0.06773748248815536,0.00012142259772079558
-0.0003100160623734496,-9.003191371448338e-05,-0.03970436751842499,0.04329504445195198,0.00016364991485116298
0.002648478039784095,0.0023329672403633595,-0.03557119518518448,0.04332711547613144,0.00011689929786206022
-0.03320659888990758,-0.03380867466330528,-0.07725938409566879,0.020361632108688354,0.00015580457516191644
-0.006578947846307528,-0.006758825853466988,-0.061694975942373276,0.03893105685710907,0.00023990809877151388
0.02188427607200174,0.022733142599463463,-0.02009226568043232,0.06457920372486115,0.00013240314583371355
-0.06211572686303407,-0.06279114633798599,-0.11965859681367874,-0.013482177630066872,0.00022291240019825962
-0.048368206290528175,-0.04794982075691223,-0.09289558976888657,-0.01852641999721527,0.00012798985954483552
0.014338838721156207,0.014346374198794365,-0.021008608862757683,0.06050432100892067,0.00011695321705688988
0.003048681640806535,0.003914326895028353,-0.04620429500937462,0.04508596286177635,0.00016699863647414717
0.04872902635158971,0.04753648489713669,0.004241400398313999,0.10007424652576447,0.00025664041102125624
-0.001321732535614501,-0.001143546774983406,-0.05177157744765282,0.044118862599134445,0.00016800624714742346
-0.0459333706414327,-0.046683479100465775,-0.08282791823148727,0.011109934188425541,0.00013703933741918145
0.012229138267705365,0.012452858500182629,-0.031948272138834,0.050849467515945435,0.00014878776524703802
0.03979605592568987,0.039935387670993805,-0.0012956345453858376,0.0786110907793045,0.0001328100694200631
-0.008466232532287904,-0.007589711342006922,-0.046140819787979126,0.0316927470266819,0.00012141786028975485
0.0036084243501181847,0.004473633132874966,-0.03948236256837845,0.04080909863114357,0.00018641912280733313
0.05132247210654896,0.05199163779616356,0.0007900760974735022,0.09069120138883591,0.0001252051943785516
0.019857702007556783,0.019886499270796776,-0.017251718789339066,0.05548586696386337,0.00013188861998027264
-0.007726055779835349,-0.006225799210369587,-0.06645401567220688,0.029398372396826744,0.0002545288683874962
-0.002422864826310956,-0.0011242817854508758,-0.0543304905295372,0.03993460536003113,0.00017149605135625487
0.023117294026509624,0.023223035037517548,-0.010304214432835579,0.07157888263463974,0.00012786456412860924
-0.0030635973132930303,-0.0028056951705366373,-0.038095057010650635,0.03801090642809868,0.00012188662317791756
-0.04628555628436152,-0.04725440591573715,-0.08219430595636368,-0.0023197459522634745,0.00013323890437561692
0.008835736361770785,0.008964799344539642,-0.032133206725120544,0.05392427742481232,0.00011993283645128642
0.008688861054806239,0.008559174835681915,-0.0449923537671566,0.05573025345802307,0.00017210193157467544
0.015307419769854277,0.015466459095478058,-0.03538556396961212,0.06262370944023132,0.00016803972339651623
-0.005962925344271298,-0.005028824787586927,-0.0639878511428833,0.032836802303791046,0.00016905799210961613
0.040029858745634556,0.04017438739538193,0.0026616945397108793,0.07982735335826874,0.00015050103929120545
-0.0015797683652317574,-0.0017512963386252522,-0.04973788931965828,0.04568857327103615,0.00016598522267013147
0.03229371701490891,0.03268902003765106,-0.016568198800086975,0.0686676949262619,0.00018023746024110364
-0.01676192318118683,-0.016241401433944702,-0.06278984993696213,0.022594081237912178,0.00013699480927466276
-0.003380299071287482,-0.0035703491885215044,-0.056420255452394485,0.05272028595209122,0.00016324886692779505
0.0005141294762369669,0.00014958652900531888,-0.04131849482655525,0.04269721731543541,0.00015688661599359924
0.01748659859144027,0.017237596213817596,-0.024581633508205414,0.05767760053277016,0.00014774128707851738
-0.028289700913861453,-0.029236752539873123,-0.06163982301950455,0.018046807497739792,0.0001274947832217931
-0.00893977978577641,-0.008440639823675156,-0.052228160202503204,0.02965313382446766,0.0001497416645437211
-0.002366446705368787,-0.0026526800356805325,-0.04359764978289604,0.04186616092920303,0.0001206696291202005
0.021844674657419093,0.02116279862821102,-0.011634799651801586,0.06677814573049545,0.00011739052420660575
0.0034241892494692367,0.003473451128229499,-0.03757154569029808,0.0397983156144619,0.00011291901676428964
0.0646843204209581,0.06416849046945572,0.021410144865512848,0.10508128255605698,0.000127214616534625
0.03385847842463409,0.033579688519239426,-0.011775391176342964,0.08239394426345825,0.00013262083491641114
0.03456867617125317,0.035959213972091675,-0.013094457797706127,0.07183713465929031,0.00022626891754236761
0.08265639292169362,0.08328977972269058,0.02171369083225727,0.11739848554134369,0.00014341121378563324
0.04049532600686143,0.041688647121191025,-0.004578092601150274,0.0707768127322197,0.0001369510229650956
0.011744204284517081,0.01236792653799057,-0.03775067627429962,0.06505456566810608,0.0002630945380559246
0.017182812967968857,0.017421571537852287,-0.022586971521377563,0.05552167817950249,0.00011192624105344202
-0.031256930971700056,-0.032635267823934555,-0.068796806037426,0.04440677538514137,0.00020004350345196602
0.013076135858300404,0.011971881613135338,-0.03138430416584015,0.06026259437203407,0.0001988279785438395
0.040334762858576144,0.04066399484872818,0.0036301894579082727,0.07682868838310242,0.0001349985055976908
0.0003709441174810308,2.7967085770796984e-05,-0.038481321185827255,0.049151431769132614,0.0001229661429594976
0.009161791923072997,0.010962315835058689,-0.06624395400285721,0.05571587011218071,0.0003275203343280462
0.02119636151341183,0.021453654393553734,-0.015657436102628708,0.05690516531467438,0.0001310951642584833
-0.0064615694219073705,-0.006710816640406847,-0.043426141142845154,0.0300196073949337,0.00012575153504293233
0.0031148827844144763,0.003604774596169591,-0.03722381591796875,0.04291054233908653,0.0001634924275750354
0.008019721190644532,0.007988804951310158,-0.0346183218061924,0.06639381498098373,0.0001385659715955505
0.02777677649119869,0.029207298532128334,-0.02707100287079811,0.06750070303678513,0.00019717199380917287
-0.03164920121379691,-0.03249116614460945,-0.07338965684175491,0.04619542136788368,0.0001661242603200189
0.038196132650016805,0.03872096538543701,-0.006511779967695475,0.07664261013269424,0.00014205441010233647
0.015347800820956308,0.016848666593432426,-0.030924081802368164,0.04508021101355553,0.00018305929428261836
0.021767110337485063,0.0216438677161932,-0.016939986497163773,0.06759481877088547,0.00011916667168793383
-0.031809542725386566,-0.03191118314862251,-0.0659649446606636,0.011515646241605282,0.00012188398653303387
-0.01122162447239506,-0.012873700819909573,-0.05464155226945877,0.03286247327923775,0.0002129583510231735
0.03312875277839066,0.033431846648454666,-0.004987470805644989,0.08617718517780304,0.00014039923768464276
0.06017449680808932,0.06034894660115242,0.01948169432580471,0.0950077623128891,0.00012663796880534685
-0.04824441508365271,-0.05017015337944031,-0.08525645732879639,0.005610690917819738,0.0002140884866439298
-0.03492602555708254,-0.03449517488479614,-0.08228056132793427,0.006586726289242506,0.0001635470249067293
0.013823085581807618,0.014797070063650608,-0.03001558966934681,0.04587629437446594,0.0001385906301535225
0.0023734115644065243,0.0015552128897979856,-0.03597613424062729,0.04963778704404831,0.00013991493754661534
-0.02995118354553415,-0.030062809586524963,-0.06761529296636581,0.034251995384693146,0.00015284410794717294
-0.003587095920154752,-0.0033269887790083885,-0.047911468893289566,0.029344554990530014,0.0001318001937126276
0.019101232207897452,0.01859256811439991,-0.01977202668786049,0.06685838103294373,0.00013216770848821567
-0.002487544116324443,-0.0017851698212325573,-0.05933742970228195,0.039449166506528854,0.00023882858164507969
0.013480275392629778,0.014085885137319565,-0.02888372354209423,0.05482657626271248,0.00015876331830135817
-0.004904361501829044,-0.004766062833368778,-0.047812193632125854,0.04012491554021835,0.0001657763584085185
-0.017146345736822697,-0.017725002020597458,-0.05086550861597061,0.026456449180841446,0.00014755667588097895
-0.011947689997811267,-0.012592324987053871,-0.0601457841694355,0.027354562655091286,0.00015044795753781394
-0.019734179391669385,-0.019243689253926277,-0.07569762319326401,0.01828565075993538,0.00012507190375316468
-0.05225056105852127,-0.052626777440309525,-0.08049236238002777,-0.012257557362318039,0.0001271371119161707
-0.0655230298852548,-0.06559202075004578,-0.10529254376888275,-0.018591908738017082,0.0001696352641003594
-0.00595935321433069,-0.005962506867945194,-0.052718617022037506,0.047050703316926956,0.00012449783789078534
-0.053061080623883754,-0.05363823473453522,-0.0921468436717987,-0.00893226359039545,0.0001378604415302245
-0.0023340845642508155,-0.0018097967840731144,-0.03694060817360878,0.031106814742088318,0.00012948098334565847
0.04779685546037217,0.04923737049102783,-0.009979872032999992,0.09309077262878418,0.00022863679637186266
-0.055944729959592224,-0.056535620242357254,-0.09401439875364304,-0.01807274855673313,0.00011707266434818521
0.029375552159108337,0.030043944716453552,-0.01190485805273056,0.07620377838611603,0.00013614732052886442
-0.05331216550199315,-0.05339031293988228,-0.10144367069005966,-0.007860429584980011,0.00014140009808049053
0.0029869214898753855,0.0026571110356599092,-0.03338227793574333,0.037417273968458176,0.00011019246479493631
-0.00867792388122234,-0.00859756674617529,-0.05504235625267029,0.04332292079925537,0.00016957917565928822
-0.03193759521690208,-0.03344558924436569,-0.07878046482801437,0.02840752899646759,0.00028898815591797515
0.03178602513718215,0.031342100352048874,-0.014158953912556171,0.07480200380086899,0.00017715459148457996
-0.012493537790542178,-0.0128620071336627,-0.043166451156139374,0.028961194679141045,0.00013192846808716068
0.010409018561362813,0.009749363176524639,-0.0348297655582428,0.057220447808504105,0.00013651184817801626
-0.014304086480532078,-0.014809570275247097,-0.07483190298080444,0.022104373201727867,0.00015813826921996934
-0.007382071106219882,-0.009302403777837753,-0.0457870215177536,0.04160788282752037,0.00021740712585401322
0.010653306155977588,0.010663464665412903,-0.0413530208170414,0.049860645085573196,0.0001952708238147556
